,Ticker,Name,Exchange,Category Name,Country,ratio,earnings,dividends
296,DOX,Amdocs Limited,NMS,Business Software & Services,USA,2.8817182920540385,3974837000.0,True
388,GIL,Gildan Activewear Inc.,NYQ,Textile - Apparel Clothing,USA,2.812628689087165,3780000000.0,True
393,ASR,"Grupo Aeroportuario del Sureste, S. A. B. de C. V.",NYQ,"Air Services, Other",USA,2.8810551991873723,786236785.7143,True
441,TEO,Telecom Argentina S.A.,NYQ,Diversified Communication Services,USA,2.6027516191143207,4457453580.9019,True
461,PAC,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",NYQ,"Air Services, Other",USA,2.2246438815025926,720555612.2449,True
469,AVX,AVX Corporation,NYQ,Diversified Electronics,USA,6.556259875366466,1791790000.0,True
513,BRKS,"Brooks Automation, Inc.",NMS,Semiconductor Equipment & Materials,USA,4.02073757774271,780848000.0,True
526,FWRD,Forward Air Corporation,NMS,Air Delivery & Freight Services,USA,2.3951839031559405,1410395000.0,True
551,ASTE,"Astec Industries, Inc.",NMS,Farm & Construction Machinery,USA,4.031740275700205,1169613000.0,True
891,SDF.AX,Steadfast Group Limited,ASX,Insurance Brokers,Australia,2.031364147860765,721238000.0,True
897,RMS.PA,Hermès International Société en commandite par actions,PAR,Jewelry Stores,France,2.989561902456735,6883400000.0,True
905,PMV.AX,Premier Investments Limited,ASX,Apparel Stores,Australia,4.2168978893135325,1275553000.0,True
929,MAL.TO,Magellan Aerospace Corporation,TOR,Aerospace/Defense - Major Diversified,Canada,3.5081573616076778,1016219000.0,True
935,LAS-A.TO,Lassonde Industries Inc.,TOR,Beverages - Soft Drinks,Canada,2.2770421631992663,1678301000.0,True
948,IGO.AX,Independence Group NL,ASX,Industrial Metals & Minerals,Australia,6.419141933536338,784512000.0,True
953,HEXA-B.ST,Hexagon AB,STO,Scientific & Technical Instruments,Sweden,2.3433472599862943,3907700000.0,True
957,GMG.AX,Goodman Group,ASX,REIT - Diversified,Australia,3.108632917583761,1972400000.0,True
961,GCLA.BA,Grupo Clarín S.A.,BUE,Entertainment - Diversified,Argentina,2.04353225931204,25429344898.0,True
966,FMG.AX,Fortescue Metals Group Limited,ASX,Industrial Metals & Minerals,Australia,2.165841856373034,9965000000.0,True
981,CDD.AX,Cardno Limited,ASX,General Contractors,Australia,2.140737634013998,1319272000.0,True
982,CDA.PA,Compagnie des Alpes SA,PAR,Resorts & Casinos,France,2.0137580252416174,854011000.0,True
989,BKW.AX,Brickworks Limited,ASX,General Building Materials,Australia,3.3415051003321006,918695000.0,True
992,BEIA-B.ST,Beijer Alma AB (publ),STO,Diversified Machinery,Sweden,2.1309473684210527,4621700000.0,True
1001,AVV.L,AVEVA Group plc,LSE,Information Technology Services,United Kingdom,5.040520680243544,766600000.0,True
1007,ASSA-B.ST,ASSA ABLOY AB (publ),STO,General Building Materials,Sweden,2.0043806030969846,94029000000.0,True
1051,ABF.L,Associated British Foods plc,LSE,Food - Major Diversified,United Kingdom,3.2684085510688834,15824000000.0,True
1054,ABC.AX,Adelaide Brighton Limited,ASX,General Building Materials,Australia,2.2518820577164367,1517000000.0,True
1088,BHP,BHP Billiton Limited,NYQ,Industrial Metals & Minerals,USA,2.0568346350714766,44288000000.0,True
1091,BEN,"Franklin Resources, Inc.",NYQ,Asset Management,USA,3.141621808591132,5774500000.0,True
1138,BBL,BHP Billiton plc,NYQ,Industrial Metals & Minerals,USA,2.283152150924242,43638000000.0,True
1224,JBSS,"John B. Sanfilippo & Son, Inc.",NMS,Processed & Packaged Goods,USA,2.8614761351088487,876201000.0,True
1230,BRC,Brady Corporation,NYQ,Security Software & Services,USA,3.7754637332237206,1160645000.0,True
1234,TECH,Bio-Techne Corporation,NMS,Biotechnology,USA,2.6215288646269377,714006000.0,True
1318,BVN,CompaÃ±Ã­a de Minas Buenaventura S.A.A.,NYQ,Industrial Metals & Minerals,USA,3.5508775268259503,1167381000.0,True
1330,NX,Quanex Building Products Corporation,NYQ,General Building Materials,USA,2.04846899083268,893841000.0,True
1364,MNRO,"Monro Muffler Brake, Inc.",NMS,Auto Parts,USA,2.1415390239205716,1200230000.0,True
1390,RBC,Regal Beloit Corporation,NYQ,Diversified Machinery,USA,2.130553952683208,3238000000.0,True
1449,IBA,"Industrias Bachoco, S.A.B. de C.V.",NYQ,Farm Products,USA,3.596326067496168,3114902653.0612,True
1519,VIV,Telefônica Brasil S.A.,NYQ,Wireless Communications,USA,3.3133150424928126,11201737113.4021,True
1553,PPL.TO,Pembina Pipeline Corporation,TOR,Oil & Gas Pipelines,Canada,2.0236220472440944,7230000000.0,True
1655,IDG.TO,Indigo Books & Music Inc.,TOR,"Specialty Retail, Other",Canada,2.5399171201757453,1046824000.0,True
1659,CPG.TO,Crescent Point Energy Corp.,TOR,Independent Oil & Gas,Canada,2.1249921037670294,2877100000.0,True
1688,MTL.TO,Mullen Group Ltd.,TOR,Oil & Gas Equipment & Services,Canada,2.104105146799684,1278502000.0,True
1714,BRBY.L,Burberry Group plc,LSE,Jewelry Stores,United Kingdom,2.673927998165558,2720200000.0,True
1719,BLND.L,The British Land Company PLC,LSE,REIT - Retail,United Kingdom,3.435940566302215,971000000.0,True
1746,MIC.TO,Genworth MI Canada Inc.,TOR,Accident & Health Insurance,Canada,2.310086723000598,892674000.0,True
1754,CVE.TO,Cenovus Energy Inc.,TOR,Major Integrated Oil & Gas,Canada,2.1628512596899223,20181000000.0,True
1768,BKG.L,The Berkeley Group Holdings plc,LSE,Residential Construction,United Kingdom,2.5007090043553126,2957400000.0,True
1773,WEF.TO,Western Forest Products Inc.,TOR,"Lumber, Wood Production",Canada,2.6092030676892297,807700000.0,True
1774,WCP.TO,Whitecap Resources Inc.,TOR,Independent Oil & Gas,Canada,2.204898251418061,1200476000.0,True
1834,CYRE3.SA,Cyrela Brazil Realty S.A. Empreendimentos e Participações,SAO,Residential Construction,Brazil,2.075453599967583,3930822000.0,True
1837,COLR.BR,Etn. Fr. Colruyt NV,BRU,Grocery Stores,Belgium,2.138459158415841,9433900000.0,True
1839,CG.TO,Centerra Gold Inc.,TOR,Gold,Canada,4.249158159132697,1375328000.0,True
1847,BVS.L,Bovis Homes Group PLC,LSE,Residential Construction,United Kingdom,3.0307152604069976,1061396000.0,True
1929,J37.SI,Jardine Strategic Holdings Limited,SES,Conglomerates,Singapore,3.2436357423543485,32665000000.0,True
1939,GOGL.OL,Golden Ocean Group Limited,OSL,Shipping,Norway,2.041802451492635,704629000.0,True
1949,ERF.TO,Enerplus Corporation,TOR,Medical Instruments & Supplies,Canada,2.34481706091146,1171697000.0,True
1954,EFX.TO,Enerflex Ltd.,TOR,Oil & Gas Equipment & Services,Canada,2.2299749294461297,2045422000.0,True
1980,BOSCHLTD.NS,Bosch Limited,NSI,Auto Parts,India,3.5444549868839648,121339000000.0,True
1994,BEI.DE,Beiersdorf Aktiengesellschaft,GER,Personal Products,Germany,2.533987915407855,7653000000.0,True
1996,BDEV.L,Barratt Developments plc,LSE,Residential Construction,United Kingdom,3.1000646970023724,4763100000.0,True
2021,UCB.BR,UCB SA,BRU,Biotechnology,Belgium,2.7212671905697445,4913000000.0,True
2026,TPX-B.TO,Molson Coors Canada Inc.,TOR,Beverages - Brewers,Canada,5.1967196965965625,2510400000.0,True
2027,TPX-A.TO,Molson Coors Canada Inc.,TOR,Beverages - Brewers,Canada,5.1967196965965625,2510400000.0,True
2042,SCL.TO,ShawCor Ltd.,TOR,Oil & Gas Equipment & Services,Canada,2.1031298119465167,1489489000.0,True
2098,J36.SI,Jardine Matheson Holdings Limited,SES,Conglomerates,Singapore,3.036204900334825,40922000000.0,True
2123,GBLB.BR,Groupe Bruxelles Lambert SA,BRU,Asset Management,Belgium,3.17657918625881,5747000000.0,True
2128,FNV.TO,Franco-Nevada Corporation,TOR,Gold,Canada,24.17857142857143,841700000.0,True
2132,FBU.AX,Fletcher Building Limited,ASX,General Building Materials,Australia,2.1798134011874466,8308000000.0,True
2136,EURN.BR,Euronav NV,BRU,Air Delivery & Freight Services,Belgium,2.272769243522087,932377000.0,True
2148,DIE.BR,D'Ieteren SA,BRU,Auto Dealerships,Belgium,4.233321091932917,3798800000.0,True
2153,CNU.TO,CNOOC Limited,TOR,Independent Oil & Gas,Canada,2.4482027753994284,233199000000.0,True
2164,XOM,Exxon Mobil Corporation,NYQ,Major Integrated Oil & Gas,USA,2.121107711746916,264938000000.0,True
2165,INTC,Intel Corporation,NMS,Semiconductor - Broad Line,USA,2.313181972212809,71965000000.0,True
2180,CVX,Chevron Corporation,NYQ,Major Integrated Oil & Gas,USA,2.547100788499705,146516000000.0,True
2204,NVDA,NVIDIA Corporation,NMS,Semiconductor - Specialized,USA,3.3650632911392404,11716000000.0,True
2210,MOS,The Mosaic Company,NYQ,Agricultural Chemicals,USA,2.069472016786842,9587300000.0,True
2222,MRO,Marathon Oil Corporation,NYQ,Independent Oil & Gas,USA,2.3192646578918743,6582000000.0,True
2235,CTSH,Cognizant Technology Solutions Corporation,NMS,Business Software & Services,USA,3.5448875027845848,16125000000.0,True
2240,WY,Weyerhaeuser Co.,NYQ,"Lumber, Wood Production",USA,2.1027672802633184,7476000000.0,True
2244,FAST,Fastenal Company,NMS,Industrial Equipment Wholesale,USA,3.349995591995063,5333700000.0,True
2245,O,Realty Income Corporation,NYQ,REIT - Retail,USA,2.1278630948886748,1327838000.0,True
2256,GLW,Corning Incorporated,NYQ,Diversified Electronics,USA,2.0057609567563626,11290000000.0,True
2258,NEM,Newmont Mining Corporation,NYQ,Gold,USA,2.028297268187604,7253000000.0,True
2264,CALM,"Cal-Maine Foods, Inc.",NMS,Food - Major Diversified,USA,6.815506855128674,1361188000.0,True
2281,HRL,Hormel Foods Corporation,NYQ,Meat Products,USA,3.706895306430128,9497317000.0,True
2296,CCL,Carnival Corporation,NYQ,Resorts & Casinos,USA,2.3611203920258377,18881000000.0,True
2298,KHC,The Kraft Heinz Company,NMS,Food - Major Diversified,USA,2.0360447147129066,24977000000.0,True
2299,NYT,The New York Times Company,NYQ,Publishing - Newspapers,USA,2.277895838671515,1812184000.0,True
2304,VMC,Vulcan Materials Company,NYQ,General Building Materials,USA,2.118346642965019,4929103000.0,True
2305,NWSA,News Corporation,NMS,Broadcasting - TV,USA,2.392416628597533,10074000000.0,True
2308,NUE,Nucor Corporation,NYQ,Steel & Iron,USA,2.2968730905994894,22588858000.0,True
2310,RL,Ralph Lauren Corporation,NYQ,Textile - Apparel Clothing,USA,2.23783702364814,6313000000.0,True
2312,LEN,Lennar Corporation,NYQ,Residential Construction,USA,2.042681738243499,20571631000.0,True
2333,DHR,Danaher Corporation,NYQ,Diversified Machinery,USA,2.438182086950316,19893000000.0,True
2339,PXD,Pioneer Natural Resources Company,NYQ,Independent Oil & Gas,USA,2.7442429476108234,9304000000.0,True
2347,TSM,Taiwan Semiconductor Manufacturing Company Limited,NYQ,Semiconductor - Integrated Circuits,USA,4.872706976796243,33708287581.6993,True
2355,TSCO,Tractor Supply Company,NMS,"Specialty Retail, Other",USA,2.0251916384082884,7911046000.0,True
2366,XEC,Cimarex Energy Co.,NYQ,Independent Oil & Gas,USA,2.0034380990648417,2362969000.0,True
2381,CY,Cypress Semiconductor Corporation,NMS,Semiconductor - Broad Line,USA,2.341210448810477,2483840000.0,True
2387,PRGO,Perrigo Company plc,NYQ,Drug Related Products,USA,2.0556970314318974,4837400000.0,True
2400,CEO,CNOOC Limited,NYQ,Oil & Gas Drilling & Exploration,USA,2.5965671310641367,32845586107.0912,True
2403,ERF,Enerplus Corporation,NYQ,Oil & Gas Drilling & Exploration,USA,2.7908970734200067,1022939259.2593,True
2404,COO,"The Cooper Companies, Inc.",NYQ,Medical Instruments & Supplies,USA,2.3712255772646538,2653400000.0,True
2407,SNP,China Petroleum & Chemical Corporation,NYQ,Major Integrated Oil & Gas,USA,2.1641294257875727,418405065123.0101,True
2418,CCJ,Cameco Corporation,NYQ,Industrial Metals & Minerals,USA,2.6507502039640283,1549378518.5185,True
2423,EQT,EQT Corporation,NYQ,Independent Oil & Gas,USA,2.088605483741909,4416484000.0,True
2427,TRI,Thomson Reuters Corporation,NYQ,Publishing - Periodicals,USA,2.1796445467331544,5501000000.0,True
2432,GNTX,Gentex Corporation,NMS,Auto Parts,USA,9.40034105573017,1858897406.0,True
2433,CVRR,"CVR Refining, LP",NYQ,Oil & Gas Refining & Marketing,USA,2.2186492034014265,5664200000.0,True
2441,EGN,Energen Corporation,NYQ,Independent Oil & Gas,USA,3.1551805836391007,961045000.0,True
2444,COLM,Columbia Sportswear Company,NMS,Textile - Apparel Clothing,USA,2.7090581290475204,3042478000.0,True
2446,CHU,China Unicom (Hong Kong) Limited,NYQ,Wireless Communications,USA,2.3904368369360345,42095079594.7902,True
2451,MSM,"MSC Industrial Direct Co., Inc.",NYQ,Industrial Equipment Wholesale,USA,2.7756371842000656,3363817000.0,True
2472,HMY,Harmony Gold Mining Company Limited,NYQ,Gold,USA,2.6011964107676966,1903000000.0,True
2480,TEL,TE Connectivity Ltd.,NYQ,Diversified Electronics,USA,2.158483121437966,13448000000.0,True
2489,CHL,China Mobile Limited,NYQ,Wireless Communications,USA,3.1991393477622423,106630824891.4616,True
2491,CBOE,"CBOE Holdings, Inc.",NMS,Diversified Investments,USA,2.558173076923077,2768800000.0,True
2502,MTRN,Materion Corporation,NYQ,Industrial Metals & Minerals,USA,3.2476758577312475,1207815000.0,True
2503,KGC,Kinross Gold Corporation,NYQ,Gold,USA,2.280164003958716,3212600000.0,True
2504,IAG,IAMGOLD Corporation,NYQ,Gold,USA,3.2245197004233157,1111000000.0,True
2520,MTG,MGIC Investment Corporation,NYQ,Property & Casualty Insurance,USA,3.2439988397869755,1213977000.0,True
2526,ERIE,Erie Indemnity Company,NMS,Insurance Brokers,USA,2.2834311263925744,2477298000.0,True
2541,KRC,Kilroy Realty Corporation,NYQ,REIT - Office,USA,2.0245338651650244,747298000.0,True
2548,CUK,Carnival plc,NYQ,General Entertainment,USA,2.3611203920258377,18881000000.0,True
2563,LANC,Lancaster Colony Corporation,NMS,Food - Major Diversified,USA,5.071524595857186,1307787000.0,True
2578,PCH,Potlatch Corporation,NMS,"Lumber, Wood Production",USA,2.3003798934399398,974579000.0,True
2589,DRE,Duke Realty Corporation,NYQ,REIT - Industrial,USA,2.480757499706754,947870000.0,True
2606,SCHL,Scholastic Corporation,NMS,Publishing - Books,USA,3.0947281713344315,1653900000.0,True
2608,PTR,PetroChina Company Limited,NYQ,Major Integrated Oil & Gas,USA,2.380821215182341,340606078147.6122,True
2622,CUB,Cubic Corporation,NYQ,Scientific & Technical Instruments,USA,2.08596972855528,1496475000.0,True
2654,CVG,Convergys Corporation,NYQ,Business Services,USA,2.32854387656702,2792100000.0,True
2671,UNF,UniFirst Corporation,NYQ,Textile - Apparel Clothing,USA,5.041542515205989,1809376000.0,True
2678,PJC,Piper Jaffray Companies,NYQ,Investment Brokerage - Regional,USA,2.014403473963988,800993000.0,True
2680,NHC,National HealthCare Corporation,ASE,Long-Term Care Facilities,USA,3.109120717922168,980349000.0,True
2697,CHE,Chemed Corporation,NYQ,Home Health Care,USA,2.341325324113131,1938555000.0,True
2699,CCU,Compañía Cervecerías Unidas S.A.,NYQ,Beverages - Brewers,USA,2.3662329443041568,2569571090.7781,True
2716,RECN,"Resources Connection, Inc.",NMS,Staffing & Outsourcing Services,USA,2.934563689424144,728999000.0,True
2746,SSD,"Simpson Manufacturing Co., Inc.",NYQ,Small Tools & Accessories,USA,5.3850419597952905,1136539000.0,True
2750,REG,Regency Centers Corporation,NYQ,REIT - Retail,USA,2.4071700024611293,1120975000.0,True
2755,MANT,ManTech International Corporation,NMS,Security Software & Services,USA,4.479697126977702,1958557000.0,True
2766,CTRN,"Citi Trends, Inc.",NMS,Apparel Stores,USA,2.6951720270612496,769553000.0,True
2769,CPG,Crescent Point Energy Corp.,NYQ,Independent Oil & Gas,USA,2.080946776513639,2486370370.3704,True
2782,SQM,Sociedad Química y Minera de Chile S.A.,NYQ,Chemicals - Major Diversified,USA,2.003525338310429,2265803000.0,True
2785,SKM,"SK Telecom Co., Ltd.",NYQ,Wireless Communications,USA,2.1163539047548894,15226803845.8082,True
2787,SCL,Stepan Company,NYQ,Cleaning Products,USA,2.2969804416624005,1858745000.0,True
2794,NATI,National Instruments Corporation,NMS,Technical & System Software,USA,3.8607618330380222,1359132000.0,True
2812,CYD,China Yuchai International Limited,NYQ,Diversified Machinery,USA,2.0606202802745,2353581476.1216,True
2816,CVGW,"Calavo Growers, Inc.",NMS,Farm Products,USA,3.7358241379640353,1195777000.0,True
2826,CAJ,Canon Inc.,NYQ,Business Equipment,USA,2.6039487614479926,35926700000.0,True
2839,PBA,Pembina Pipeline Corporation,NYQ,Oil & Gas Pipelines,USA,2.174877650897221,5445185185.1852,True
2848,IEX,IDEX Corporation,NYQ,Diversified Machinery,USA,2.4595046182875544,2494573000.0,True
2892,SKY,Skyline Corporation,ASE,Manufactured Housing,USA,2.4305477425672444,1360043000.0,True
2906,KAMN,Kaman Corporation,NYQ,Aerospace/Defense Products & Services,USA,2.3818118947663502,761608000.0,True
2914,FSS,Federal Signal Corporation,NYQ,Pollution & Treatment Controls,USA,2.22466119488452,1221300000.0,True
2916,FELE,"Franklin Electric Co., Inc.",NMS,Industrial Electrical Equipment,USA,3.000374185706608,1314600000.0,True
2921,CPT,Camden Property Trust,NYQ,REIT - Residential,USA,2.1386648547553904,954505000.0,True
2959,LPX,Louisiana-Pacific Corporation,NYQ,Building Materials Wholesale,USA,3.088954417004546,2828000000.0,True
2964,IMOS,ChipMOS TECHNOLOGIES INC.,NMS,Semiconductor Equipment & Materials,USA,2.192464472396939,18480027000.0,True
2970,HEI,HEICO Corporation,NYQ,Aerospace/Defense Products & Services,USA,2.279328824129537,2055647000.0,True
2975,FMX,"Fomento Económico Mexicano, S.A.B. de C.V.",NYQ,Beverages - Brewers,USA,2.3932211975635065,23966530612.2449,True
2979,DRH,DiamondRock Hospitality Company,NYQ,REIT - Hotel/Motel,USA,2.2638077918370474,938091000.0,True
2990,CGNX,Cognex Corporation,NMS,Scientific & Technical Instruments,USA,3.556857937667971,725625000.0,True
2995,WCN,"Waste Connections, Inc.",NYQ,Waste Management,USA,2.0456665707068242,4922941000.0,True
2997,UMC,United Microelectronics Corporation,NYQ,Semiconductor Equipment & Materials,USA,2.292021562411345,4942894477.1242,True
3003,SXI,Standex International Corporation,NYQ,Industrial Equipment & Components,USA,2.014723237232722,791579000.0,True
3007,SEB,Seaboard Corporation,ASE,Conglomerates,USA,2.6681749622926088,6583000000.0,True
3027,FCFS,"FirstCash, Inc.",NYQ,Credit Services,USA,2.2392406864297483,1864439000.0,True
3058,SHI,Sinopec Shanghai Petrochemical Company Limited,NYQ,Oil & Gas Refining & Marketing,USA,3.1878505595163484,13836972937.7713,True
3099,CHA,China Telecom Corporation Limited,NYQ,Telecom Services - Foreign,USA,2.0777241506751056,54576555716.3531,True
3131,GVA,Granite Construction Incorporated,NYQ,Heavy Construction,USA,2.201485731149686,3318414000.0,True
3150,CHT,"Chunghwa Telecom Co., Ltd.",NYQ,Telecom Services - Domestic,USA,5.659432670519999,7041928104.5752,True
3163,WIRE,Encore Wire Corporation,NMS,Diversified Electronics,USA,8.487132176286304,1274994000.0,True
3223,SEIC,SEI Investments Co.,NMS,Asset Management,USA,5.2142794819094895,1649885000.0,True
3236,HVT,"Haverty Furniture Companies, Inc.",NYQ,Home Furnishing Stores,USA,2.6588885533071585,817733000.0,True
3325,JJSF,J&J Snack Foods Corp.,NMS,Processed & Packaged Goods,USA,5.492483350216608,1186487000.0,True
3344,CODI,Compass Diversified Holdings LLC,NYQ,Conglomerates,USA,2.436231352172709,1450253000.0,True
3354,ROG,Rogers Corporation,NYQ,Diversified Electronics,USA,2.968177810774442,879091000.0,True
3377,XRAY,DENTSPLY SIRONA Inc.,NMS,Medical Instruments & Supplies,USA,2.4506893801276206,4029200000.0,True
3378,DHI,"D.R. Horton, Inc.",NYQ,Residential Construction,USA,2.7940276062087115,17592900000.0,True
3389,DO,"Diamond Offshore Drilling, Inc.",NYQ,Oil & Gas Drilling & Exploration,USA,2.462502259244133,1083215000.0,True
3403,DLB,"Dolby Laboratories, Inc.",NYQ,Diversified Electronics,USA,5.4855364911994196,1241620000.0,True
3404,ODFL,"Old Dominion Freight Line, Inc.",NMS,Trucking,USA,4.367452186202999,4109111000.0,True
3428,RDY,Dr. Reddy's Laboratories Limited,NYQ,Drug Manufacturers - Other,USA,2.6449254957175232,2223280346.8208,True
3439,FDP,Fresh Del Monte Produce Inc.,NYQ,Farm Products,USA,2.082395087001024,4493900000.0,True
3460,SAP.DE,SAP SE,GER,Technical & System Software,Germany,2.0486170176572647,27553000000.0,True
3490,ITX.MC,"Industria de Diseño Textil, S.A.",MCE,Apparel Stores,Spain,2.1121112929623567,28286000000.0,True
3492,HEN3.DE,Henkel AG & Co. KGaA,GER,Personal Products,Germany,2.4548936835522204,20114000000.0,True
3495,DRI.DE,Drillisch Aktiengesellschaft,GER,Wireless Communications,Germany,3.5483779565954165,3674846000.0,True
3509,FEMSAUBD.MX,"Fomento Económico Mexicano, S.A.B. de C.V.",MEX,Beverages - Soft Drinks,Mexico,2.338923573991869,460456000000.0,True
3515,DIS.MX,The Walt Disney Company,MEX,Entertainment - Diversified,Mexico,2.12860466137032,69570000000.0,True
3524,TTK.DE,TAKKT AG,GER,Marketing Services,Germany,2.4113876212363867,1215574000.0,True
3535,FIE.DE,Fielmann AG,GER,"Specialty Retail, Other",Germany,4.0105485679841415,1427999000.0,True
3553,RMG.L,Royal Mail plc,LSE,Air Delivery & Freight Services,United Kingdom,2.6603163191948243,10581000000.0,True
3560,LIN.DE,Linde Aktiengesellschaft,GER,Chemicals - Major Diversified,Germany,2.4762558252565974,28228000000.0,True
3567,GMEXICOB.MX,"Grupo México, S.A.B. de C.V.",MEX,Industrial Metals & Minerals,Mexico,2.1182050488576323,10683444000.0,True
3589,DABUR.NS,Dabur India Limited,NSI,Personal Products,India,3.0417871487391746,85149900000.0,True
3606,USIM5.SA,Usinas Siderúrgicas de Minas Gerais S.A.,SAO,Steel & Iron,Brazil,2.4451008360327786,14948719000.0,True
3611,TAEE11.SA,Transmissora Aliança de Energia Elétrica S.A.,SAO,Electric Utilities,Brazil,2.172710470351752,1077059000.0,True
3613,STO3.DE,Sto SE & Co. KGaA,GER,General Building Materials,Germany,2.556133998129101,1332515227.0,True
3615,SOW.F,Software Aktiengesellschaft,FRA,Business Software & Services,France,2.7893458224804646,890607000.0,True
3620,SAP.MI,SAP SE,MIL,Technical & System Software,Italy,2.0486170176572647,27553000000.0,True
3642,NDA.DE,Aurubis AG,GER,Copper,Germany,2.33769568556813,10782994000.0,True
3666,IFX.F,Infineon Technologies AG,FRA,Semiconductor - Broad Line,France,2.806444862942038,8029000000.0,True
3674,HERDEZ.MX,"Grupo Herdez, S.A.B. de C.V.",MEX,Food - Major Diversified,Mexico,2.230142179558033,22420369000.0,True
3675,HEN.DE,Henkel AG & Co. KGaA,GER,Personal Products,Germany,2.4548936835522204,20114000000.0,True
3688,FIBRAMQ12.MX,FIBRA Macquarie México,MEX,REIT - Industrial,Mexico,2.649655155359342,3745619000.0,True
3702,DXS.AX,Dexus,ASX,REIT - Diversified,Australia,3.5610924077083816,1375500000.0,True
3716,DSM.AS,Koninklijke DSM N.V.,AMS,Specialty Chemicals,Netherlands,2.397111269614836,9010000000.0,True
3719,DRREDDY.NS,Dr. Reddy's Laboratories Limited,NSI,Drugs - Generic,India,2.6449254957174704,153851000000.0,True
3722,DPSCLTD.NS,India Power Corporation Limited,NSI,Electric Utilities,India,2.0799266298624057,5259997000.0,True
3758,CZ4.SI,Dutech Holdings Limited,SES,Business Equipment,Singapore,2.4989508406880305,1882159000.0,True
3765,CMOCTEZ.MX,"Corporación Moctezuma, S.A.B. de C.V.",MEX,General Building Materials,Mexico,5.259264576292858,12788027000.0,True
3771,CE2.DE,CropEnergies AG,GER,Major Integrated Oil & Gas,Germany,4.274378452534717,778612000.0,True
3893,RHK.DE,Rhön-Klinikum Aktiengesellschaft,GER,Hospitals,Germany,3.6581089865728185,1533836000.0,True
3928,OMAB.MX,"Grupo Aeroportuario del Centro Norte, S. A. B. de C. V.",MEX,"Air Services, Other",Mexico,2.3380527090861505,8527101000.0,True
3943,NDA.F,Aurubis AG,FRA,Copper,France,2.33769568556813,10782994000.0,True
3981,MAHLIFE.NS,Mahindra Lifespace Developers Limited,NSI,Real Estate Development,India,2.933340741169707,5928300000.0,True
3989,LIVEPOL1.MX,"El Puerto de Liverpool, SAB de CV",MEX,Department Stores,Mexico,2.1922365294490884,144849077000.0,True
4025,IFX.DE,Infineon Technologies AG,GER,Semiconductor - Broad Line,Germany,2.806444862942038,8029000000.0,True
4037,HEN3.SG,Henkel AG & Co. KGaA Inhaber-Vo,STU,Personal Products,Germany,2.2364699375839456,20029000000.0,True
4056,GRND3.SA,Grendene S.A.,SAO,Textile - Apparel Footwear & Accessories,Brazil,10.639607236440837,2071034000.0,True
4065,GIL.DE,DMG Mori Aktiengesellschaft,GER,Machine Tools & Accessories,Germany,2.078554553129027,2722451000.0,True
4071,GCARSOA1.MX,"Grupo Carso, S.A.B. de C.V.",MEX,Department Stores,Mexico,2.713386937837404,102477596000.0,True
4079,FPE3.DE,Fuchs Petrolub SE,GER,Chemicals - Major Diversified,Germany,4.378787878787879,2572000000.0,True
4081,FPE.DE,Fuchs Petrolub SE,GER,Chemicals - Major Diversified,Germany,4.378787878787879,2572000000.0,True
4083,FINN13.MX,Fibra Inn,MEX,REIT - Hotel/Motel,Mexico,2.9035028127021048,1920130000.0,True
4115,EOG,"EOG Resources, Inc.",NYQ,Independent Oil & Gas,USA,2.3976276765557394,17379973000.0,True
4116,EXPD,"Expeditors International of Washington, Inc.",NMS,Air Delivery & Freight Services,USA,2.466425628116532,8175426000.0,True
4138,SEP,"Spectra Energy Partners, LP",NYQ,Oil & Gas Pipelines,USA,2.0965779467680608,1950000000.0,True
4175,STRA,"Strayer Education, Inc.",NMS,Education & Training Services,USA,5.477254222554163,997137000.0,True
4197,EXP,Eagle Materials Inc.,NYQ,Cement,USA,2.260307645497022,1393241000.0,True
4212,ESS,"Essex Property Trust, Inc.",NYQ,REIT - Residential,USA,2.024613657138214,1400053000.0,True
4225,PTEN,"Patterson-UTI Energy, Inc.",NMS,Oil & Gas Drilling & Exploration,USA,2.7844360971532387,3326997000.0,True
4237,MEI,"Methode Electronics, Inc.",NYQ,Diversified Electronics,USA,2.272509225092251,1000300000.0,True
4255,WERN,"Werner Enterprises, Inc.",NMS,Trucking,USA,2.075665920515541,2463701000.0,True
4258,ESE,ESCO Technologies Inc.,NYQ,Scientific & Technical Instruments,USA,2.289968118557747,812970000.0,True
4260,ENBL,"Enable Midstream Partners, LP",NYQ,Oil & Gas Pipelines,USA,2.5908806995627733,3431000000.0,True
4302,NEP,"NextEra Energy Partners, LP",NYQ,Diversified Utilities,USA,2.4321179208688912,771000000.0,True
4368,HSE.TO,Husky Energy Inc.,TOR,Major Integrated Oil & Gas,Canada,2.092885125742449,19983000000.0,True
4421,S59.SI,SIA Engineering Company Limited,SES,"Air Services, Other",Singapore,6.561071090788848,1020896000.0,True
4470,SU.PA,Schneider Electric S.E.,PAR,Diversified Machinery,France,2.058409184466908,27158000000.0,True
4476,REI-UN.TO,Riocan Real Estate Investment Trust,TOR,REIT - Retail,Canada,2.2066064565244083,1362181000.0,True
4522,CEU.TO,CES Energy Solutions Corp.,TOR,Oil & Gas Drilling & Exploration,Canada,2.117472634679986,1277257000.0,True
4545,TATAELXSI.NS,Tata Elxsi Limited,NSI,Technical & System Software,India,5.698818906467978,15969316000.0,True
